Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	bl[44]	bl[45]	bl[46]	bl[47]	bl[48]	bl[49]	bl[50]	bl[51]	bl[52]	bl[53]	bl[54]	bl[55]	bl[56]	bl[57]	bl[58]	bl[59]	bl[60]	bl[61]	bl[62]	bl[63]	bl[64]	bl[65]	bl[66]	bl[67]	bl[68]	bl[69]	bl[70]	bl[71]	bl[72]	bl[73]	bl[74]	bl[75]	bl[76]	bl[77]	bl[78]	bl[79]	bl[80]	bl[81]	bl[82]	bl[83]	bl[84]	bl[85]	bl[86]	bl[87]	bl[88]	bl[89]	bl[90]	TL
8880	-320263.1	-320168	-95.09595	1.3032	0.384493	0.362968	0.515038	0.682581	0.95427	0.696623	0.460395	0.181249	0.189803	0.462155	0.514151	0.202978	0.147591	0.589171	0.670705	0.812217	0.745121	0.0789816	0.263055	0.208827	0.239456	0.0748663	0.020124	0.714115	0.551666	0.490788	0.79042	0.657461	1.03658	0.655686	0.136917	0.0799274	0.0744395	0.108226	0.0695501	0.111829	0.00326159	0.0052008	0.812288	0.0859387	0.0863332	0.602052	0.579052	0.703669	1.35276	0.423885	0.671003	0.126845	0.0681579	0.0958973	0.650202	0.0413878	0.0256241	0.0535793	0.056779	0.357267	0.0853559	0.156672	0.139219	0.21524	0.688494	0.141586	0.100084	0.330712	0.181568	0.201015	0.117863	0.07904	0.0400389	0.486815	0.149568	0.0705858	0.226856	0.19519	0.101925	0.101753	0.360963	0.0739974	0.0600591	0.12081	0.126466	0.359596	0.328964	0.194463	0.261397	0.297311	0.500187	0.117082	0.583181	30.23286
8890	-320257.4	-320163.3	-94.14728	1.48422	0.355529	0.354176	0.513438	0.751719	0.972038	0.736972	0.511605	0.178977	0.183052	0.480469	0.486729	0.199325	0.108349	0.613623	0.711249	0.765334	0.747585	0.00617598	0.287482	0.229431	0.249872	0.0606466	0.0243537	0.765827	0.556787	0.505391	0.798272	0.644264	1.01808	0.626145	0.134884	0.0852731	0.0732809	0.110827	0.069527	0.11422	0.00311804	0.00637646	0.797748	0.0525436	0.0813609	0.63586	0.62166	0.685868	1.40519	0.415617	0.69005	0.11749	0.0472011	0.0915558	0.603258	0.0306356	0.029535	0.0556293	0.0566367	0.361887	0.137547	0.186065	0.13168	0.205506	0.681446	0.148161	0.0898806	0.337076	0.140307	0.191735	0.0988095	0.0615219	0.0263806	0.484238	0.127929	0.0879293	0.187513	0.185037	0.107045	0.119093	0.347327	0.0783711	0.0757554	0.11464	0.116032	0.361763	0.382479	0.191592	0.22903	0.266062	0.491032	0.12051	0.324158	30.13799
8900	-320256.7	-320158.3	-98.40616	1.44885	0.346052	0.388009	0.489223	0.648105	0.998941	0.739065	0.490594	0.190771	0.166446	0.508751	0.522809	0.223386	0.154994	0.613618	0.702246	0.75919	0.759911	0.0529441	0.316572	0.206051	0.244601	0.0835115	0.0248509	0.761979	0.582454	0.459134	0.805177	0.633326	1.01534	0.666734	0.119605	0.0765294	0.0622206	0.104227	0.0695521	0.106238	0.00168377	0.0068236	0.819709	0.0627628	0.0937769	0.632857	0.605747	0.671944	1.41207	0.451264	0.686295	0.138349	0.056315	0.112872	0.5958	0.0391569	0.0299026	0.0574123	0.0751183	0.362824	0.109177	0.195857	0.110971	0.209967	0.663383	0.146878	0.0623054	0.346091	0.118641	0.217442	0.117946	0.0726314	0.017422	0.487724	0.143193	0.130668	0.196474	0.232811	0.096988	0.0961414	0.343553	0.087582	0.0706564	0.087776	0.159725	0.326241	0.359447	0.196078	0.245196	0.261934	0.554819	0.110619	0.532846	30.56388
8910	-320257.4	-320160.6	-96.84312	1.20767	0.348054	0.375934	0.511359	0.688895	1.00331	0.703191	0.518694	0.174252	0.172856	0.502496	0.500295	0.26089	0.13958	0.662163	0.632736	0.734161	0.719452	0.0101519	0.353587	0.23174	0.242085	0.0878185	0.0150123	0.778669	0.527443	0.498863	0.742376	0.669277	1.03313	0.673122	0.133472	0.0743412	0.0665794	0.10854	0.069879	0.105733	0.00211342	0.00567777	0.828472	0.0782488	0.0803089	0.597768	0.609512	0.669123	1.41551	0.393838	0.704991	0.138844	0.0620762	0.0938863	0.592026	0.0427803	0.0285617	0.0519526	0.0670962	0.361675	0.113708	0.16086	0.127968	0.214776	0.652779	0.134165	0.064755	0.329256	0.123654	0.210314	0.107124	0.0502077	0.015308	0.497677	0.151271	0.117981	0.143982	0.247068	0.114761	0.0848319	0.349292	0.0735251	0.0822617	0.10294	0.157878	0.395794	0.360103	0.212326	0.233078	0.314708	0.490999	0.165947	0.704006	30.40758
8920	-320257.5	-320161.4	-96.04151	1.47568	0.347967	0.370377	0.535947	0.694565	0.956882	0.724907	0.497516	0.204566	0.161215	0.48327	0.500912	0.278538	0.147493	0.57568	0.684782	0.749388	0.77971	0.0820693	0.272967	0.199853	0.236882	0.0860241	0.023473	0.727542	0.570474	0.502527	0.776124	0.640451	1.02565	0.681928	0.136479	0.0822548	0.0765149	0.103864	0.0665152	0.105358	0.00344554	0.00722461	0.817401	0.0576967	0.0993812	0.643461	0.546882	0.673042	1.40324	0.452862	0.715896	0.117085	0.0640606	0.0888639	0.618175	0.040378	0.0302011	0.0523682	0.0670512	0.35819	0.103135	0.163282	0.121966	0.186352	0.678807	0.167031	0.0235006	0.348137	0.141023	0.203736	0.113375	0.100651	0.0265111	0.505217	0.102029	0.108722	0.204361	0.186503	0.168116	0.0984412	0.315473	0.0765823	0.0609436	0.090467	0.14504	0.37121	0.391399	0.199524	0.25354	0.263635	0.481425	0.126921	0.377114	30.32742
8930	-320266.4	-320170.6	-95.73681	1.16429	0.387935	0.373385	0.551912	0.76816	0.952178	0.681456	0.542457	0.185752	0.158874	0.45846	0.506649	0.212901	0.141869	0.565738	0.689	0.772655	0.746828	0.127847	0.296016	0.238004	0.259045	0.090366	0.0249423	0.747769	0.551873	0.499829	0.79246	0.620903	0.992987	0.677201	0.151372	0.084245	0.069097	0.113313	0.0731924	0.107317	0.00282298	0.00538192	0.835787	0.0553441	0.101943	0.612784	0.56985	0.720209	1.38708	0.485508	0.723933	0.0979671	0.058325	0.0933943	0.637042	0.0360093	0.0324973	0.0478481	0.0575429	0.342148	0.104332	0.169673	0.130269	0.203413	0.665344	0.160439	0.0986554	0.33847	0.109853	0.208117	0.118385	0.0745013	0.0407065	0.498591	0.169749	0.0717452	0.165549	0.196608	0.152698	0.118599	0.343611	0.0653246	0.0787189	0.12854	0.123632	0.339787	0.388452	0.194656	0.234286	0.250512	0.468239	0.0852197	0.518574	30.29695
8940	-320257.9	-320161.3	-96.59399	1.03495	0.364604	0.362559	0.518174	0.669079	0.988833	0.681919	0.518876	0.170286	0.173884	0.501624	0.474695	0.228376	0.147835	0.581709	0.698366	0.731789	0.78543	0.012143	0.32905	0.236408	0.247868	0.0787064	0.0180205	0.761625	0.520689	0.524149	0.799622	0.65644	1.02154	0.68051	0.141897	0.0838247	0.0757524	0.11227	0.0704624	0.106699	0.00429535	0.00494383	0.832625	0.0619319	0.0862713	0.630257	0.57457	0.668837	1.32093	0.447031	0.701386	0.105244	0.0638568	0.10823	0.62648	0.0458793	0.0318372	0.0515365	0.0466057	0.37387	0.0942053	0.182812	0.113896	0.239291	0.652995	0.162272	0.0452544	0.312595	0.115893	0.20548	0.108107	0.0641511	0.0781303	0.461323	0.167677	0.0659996	0.188166	0.210505	0.145873	0.128898	0.33941	0.0639648	0.0791362	0.0917204	0.106336	0.360456	0.379586	0.189651	0.252504	0.275912	0.466432	0.0782531	1.0585	30.38266
8950	-320258.4	-320165.2	-93.20959	1.19877	0.369456	0.360282	0.531351	0.683239	0.95694	0.668009	0.530941	0.19815	0.175326	0.460333	0.498574	0.200416	0.160771	0.56777	0.676502	0.826585	0.758275	0.0361443	0.285758	0.227656	0.226731	0.0701802	0.0194842	0.749863	0.580245	0.523027	0.753009	0.660481	1.03358	0.659657	0.138333	0.0876909	0.0672023	0.104199	0.069433	0.101757	0.00420984	0.00466586	0.804379	0.0656828	0.0802488	0.626579	0.600029	0.649206	1.43673	0.452012	0.69732	0.104923	0.07119	0.0824517	0.592001	0.0381862	0.0373025	0.0501807	0.0607108	0.362945	0.0985832	0.169611	0.104463	0.259325	0.597757	0.107393	0.147227	0.293418	0.147577	0.229956	0.108158	0.0489813	0.0131316	0.472702	0.158455	0.0981961	0.195078	0.213283	0.12261	0.0876516	0.351311	0.0689657	0.0896409	0.132747	0.115865	0.381562	0.295189	0.199806	0.22781	0.283138	0.49742	0.050621	0.639515	30.04423
8960	-320254.8	-320162.5	-92.2975	1.52172	0.36128	0.379898	0.50892	0.703025	0.99062	0.69722	0.504329	0.162185	0.174232	0.479934	0.516273	0.231787	0.13214	0.577692	0.684602	0.751152	0.768502	0.0147097	0.259868	0.239172	0.234779	0.0611259	0.0192341	0.769499	0.557133	0.464229	0.729679	0.641387	1.052	0.666176	0.143694	0.0819331	0.065402	0.107019	0.0688454	0.0990924	0.00238373	0.00803643	0.770588	0.0685279	0.0873315	0.623424	0.553929	0.694608	1.36853	0.425623	0.688592	0.121884	0.0904602	0.101007	0.601721	0.0360838	0.0277074	0.0503506	0.0560373	0.351942	0.115856	0.16369	0.112841	0.217475	0.640448	0.135063	0.125901	0.339463	0.118927	0.224059	0.113607	0.0596388	0.00664702	0.465266	0.177466	0.0721812	0.191433	0.215978	0.133157	0.135702	0.354904	0.0715518	0.0834251	0.104105	0.139907	0.325486	0.332925	0.220567	0.225242	0.263683	0.580874	0.0730721	0.263225	29.95302
8970	-320248.6	-320153.3	-95.26207	1.39081	0.368764	0.34877	0.520475	0.719496	0.959814	0.714333	0.506267	0.186495	0.180641	0.521731	0.498537	0.203207	0.123747	0.641975	0.677917	0.805826	0.79504	0.0102252	0.262457	0.230917	0.232593	0.0909298	0.0124466	0.771185	0.561831	0.491353	0.739346	0.673701	1.04353	0.647818	0.148653	0.0818957	0.073896	0.102825	0.0711802	0.109494	0.00443378	0.00606909	0.808463	0.0720814	0.0831324	0.612379	0.62597	0.653607	1.44751	0.440093	0.679214	0.12529	0.0627423	0.103111	0.615429	0.0381651	0.0266472	0.0557941	0.0583927	0.365936	0.115793	0.155011	0.122376	0.208965	0.679904	0.151662	0.0528828	0.336344	0.141275	0.229071	0.103668	0.0618702	0.0535966	0.448357	0.145544	0.082489	0.166419	0.221223	0.127544	0.0954743	0.357727	0.0734204	0.0921485	0.0976835	0.162911	0.301334	0.434128	0.208558	0.234003	0.240256	0.492561	0.0790302	0.371667	30.24947
8980	-320253.6	-320157.3	-96.34405	1.49634	0.372996	0.371361	0.522633	0.668273	1.03007	0.698165	0.50204	0.198798	0.163511	0.501479	0.490199	0.290562	0.136055	0.609558	0.655568	0.776261	0.761779	0.0219239	0.311137	0.219065	0.2264	0.0702017	0.0337521	0.764495	0.56724	0.457177	0.756136	0.650186	1.00227	0.65928	0.141807	0.0850448	0.0634905	0.109796	0.0659978	0.109773	0.00316878	0.00642364	0.827257	0.0647946	0.0775654	0.644869	0.608725	0.666074	1.43404	0.493018	0.701139	0.113967	0.0573786	0.0933323	0.614862	0.038355	0.0230835	0.0495439	0.0673277	0.395312	0.0964592	0.158088	0.118112	0.200817	0.66191	0.161818	0.0780546	0.288209	0.143863	0.220356	0.111825	0.0730731	0.0933808	0.42448	0.132258	0.0986365	0.182823	0.166203	0.143248	0.109607	0.334118	0.077428	0.0910315	0.116491	0.16629	0.351433	0.401023	0.19597	0.242717	0.250645	0.504967	0.0815715	0.33971	30.35767
8990	-320265.8	-320166.4	-99.41015	1.74275	0.383126	0.386646	0.49318	0.738028	1.07605	0.728725	0.522874	0.190742	0.187007	0.472094	0.46291	0.291535	0.141477	0.567427	0.666309	0.841305	0.784801	0.0316458	0.337724	0.235397	0.257272	0.0521742	0.0203602	0.752829	0.566586	0.514816	0.814366	0.622944	1.03595	0.638626	0.148896	0.0814766	0.0793586	0.112312	0.0600313	0.108769	0.00230264	0.0073908	0.825083	0.0726681	0.0846971	0.626509	0.56598	0.688829	1.37772	0.456852	0.70642	0.131672	0.0605601	0.0841436	0.643135	0.0421022	0.0256456	0.0502128	0.0596092	0.37238	0.116335	0.175712	0.117572	0.22692	0.627186	0.167974	0.0451465	0.340751	0.109354	0.213426	0.0877232	0.0447851	0.165498	0.305333	0.166277	0.0834051	0.152939	0.212191	0.132953	0.107738	0.378761	0.0609865	0.0781615	0.122957	0.142454	0.36494	0.345669	0.193814	0.23341	0.272129	0.515647	0.0943538	0.229347	30.66428
9000	-320267.9	-320172.8	-95.05325	1.90253	0.370434	0.353198	0.500776	0.624671	1.02317	0.719682	0.492528	0.198275	0.174477	0.4788	0.498761	0.253987	0.152467	0.61093	0.679452	0.734987	0.700145	0.104066	0.336966	0.2271	0.234376	0.0534298	0.0191152	0.717274	0.568741	0.51738	0.822642	0.595994	0.978409	0.659808	0.142551	0.082666	0.0712549	0.110959	0.0642196	0.111796	0.00239869	0.00613925	0.792024	0.0752257	0.0755015	0.666111	0.613251	0.662331	1.37289	0.488016	0.676922	0.116642	0.0576123	0.104639	0.620178	0.0431481	0.027969	0.0515829	0.0622363	0.338872	0.103409	0.172496	0.143632	0.22079	0.63353	0.153745	0.00334681	0.344138	0.137275	0.212998	0.0877875	0.0810474	0.191706	0.309059	0.128318	0.111417	0.194011	0.185698	0.14974	0.1125	0.33262	0.0620938	0.0518411	0.0927084	0.13794	0.357695	0.387179	0.179422	0.251925	0.300875	0.454611	0.158192	0.043145	30.22859
9010	-320255.2	-320162.1	-93.07694	1.78936	0.381854	0.372225	0.483291	0.674448	0.991193	0.743726	0.46356	0.199264	0.150243	0.486995	0.530269	0.22112	0.172922	0.564666	0.654094	0.767358	0.758944	0.00997438	0.307005	0.218659	0.238052	0.0842883	0.0157531	0.713867	0.584115	0.483967	0.731823	0.644735	1.03128	0.64526	0.144928	0.0807798	0.069864	0.111337	0.0698693	0.112729	0.00323802	0.00567157	0.818067	0.0637872	0.0918348	0.593374	0.592652	0.680328	1.31038	0.453751	0.679456	0.132082	0.0480476	0.101995	0.623978	0.0385905	0.025023	0.0412012	0.0703732	0.340934	0.100981	0.181055	0.100927	0.222941	0.673607	0.173334	0.0116217	0.327443	0.134437	0.217366	0.0986369	0.0699155	0.181456	0.30992	0.165759	0.0687789	0.188303	0.181619	0.13861	0.0954434	0.34884	0.068581	0.0714932	0.117239	0.173427	0.366706	0.355068	0.187575	0.251449	0.321343	0.496431	0.147987	0.0640842	30.03096
9020	-320261.2	-320166.8	-94.34444	1.58275	0.368804	0.367986	0.479318	0.684264	0.931417	0.718459	0.51651	0.187023	0.157714	0.514994	0.481614	0.223416	0.156074	0.584519	0.671353	0.735507	0.763695	0.081488	0.287083	0.219874	0.251564	0.074117	0.0186621	0.776025	0.560739	0.464906	0.752729	0.6356	1.02878	0.634133	0.140206	0.102537	0.0643602	0.0996642	0.0763876	0.111113	0.00297869	0.00512723	0.810334	0.0631941	0.0880432	0.61726	0.541338	0.694404	1.53051	0.446034	0.688	0.109829	0.0786632	0.105714	0.599768	0.0363324	0.0313046	0.0449629	0.0488703	0.358088	0.123351	0.167721	0.124086	0.191929	0.643453	0.113813	0.0998977	0.340533	0.147274	0.220371	0.116201	0.0757454	0.139687	0.352801	0.155064	0.0843819	0.21611	0.180513	0.14921	0.0870616	0.338425	0.067822	0.0766799	0.0913268	0.150289	0.379494	0.400799	0.206708	0.242711	0.303884	0.501135	0.0850244	0.178075	30.15771
9030	-320257.9	-320164.7	-93.17361	1.25746	0.39224	0.387485	0.489691	0.739421	0.964438	0.74225	0.514885	0.198297	0.173685	0.501791	0.506242	0.174133	0.164485	0.598175	0.684373	0.753992	0.753305	0.0649173	0.311894	0.211976	0.259842	0.0841999	0.0282009	0.745775	0.562722	0.499729	0.734004	0.617917	1.02643	0.662831	0.141254	0.0806645	0.0664183	0.108667	0.0703853	0.108548	0.000328281	0.0097145	0.786261	0.069656	0.0787194	0.637288	0.553983	0.682418	1.41848	0.474733	0.682325	0.117154	0.0604267	0.102116	0.600232	0.0324973	0.0282612	0.055662	0.0547656	0.362839	0.11641	0.163732	0.12059	0.177532	0.676477	0.196943	0.0471953	0.32837	0.11035	0.190965	0.116113	0.0646447	0.097445	0.387694	0.109117	0.0779638	0.215347	0.158828	0.113515	0.106011	0.322569	0.0700219	0.0888976	0.10889	0.143355	0.317048	0.341565	0.200071	0.235849	0.241483	0.508234	0.0992941	0.597518	30.04063
9040	-320253.4	-320158.7	-94.68562	1.05849	0.37998	0.350654	0.557251	0.65173	0.930597	0.693537	0.514421	0.200804	0.183889	0.476624	0.489065	0.254571	0.126899	0.613044	0.680333	0.795494	0.734111	0.0413222	0.258017	0.214515	0.240426	0.071499	0.0273371	0.747428	0.563378	0.533163	0.772715	0.660562	1.02959	0.641226	0.142372	0.0822259	0.070837	0.119137	0.0739634	0.110306	0.00190574	0.00697028	0.817195	0.0756124	0.0785073	0.629768	0.61223	0.65453	1.4583	0.470336	0.697822	0.107322	0.0575257	0.106864	0.587277	0.0366425	0.0266001	0.0471118	0.0537676	0.366207	0.119877	0.164745	0.128765	0.19938	0.645338	0.101391	0.0911342	0.322784	0.138994	0.209091	0.0986517	0.0740292	0.107901	0.412131	0.18076	0.101761	0.179641	0.1882	0.0873631	0.123492	0.335246	0.0717783	0.0955233	0.106357	0.137086	0.362499	0.34729	0.180548	0.244982	0.282813	0.50023	0.119385	0.748662	30.19183
9050	-320253.3	-320158	-95.27862	0.94742	0.351502	0.386553	0.514297	0.719037	0.94893	0.70123	0.518728	0.197422	0.164945	0.518613	0.500214	0.2094	0.185005	0.595259	0.689044	0.701663	0.751157	0.0481885	0.291497	0.232991	0.249355	0.0842364	0.0129765	0.732962	0.548734	0.497779	0.773513	0.651948	1.00536	0.689992	0.133055	0.0908946	0.0650523	0.107468	0.0712881	0.105165	0.00218203	0.00512686	0.841945	0.0787475	0.0703389	0.634712	0.587469	0.687774	1.33497	0.433868	0.66366	0.124394	0.0704716	0.0956452	0.59571	0.0348898	0.0306237	0.0549443	0.0721701	0.348561	0.124747	0.16604	0.13489	0.190098	0.688206	0.160581	0.0881663	0.329451	0.150285	0.240877	0.0936675	0.0734593	0.150978	0.345196	0.155689	0.106799	0.187624	0.173207	0.134013	0.0739243	0.348573	0.077459	0.0923536	0.103276	0.155966	0.344677	0.427822	0.231017	0.238127	0.270434	0.48127	0.0587321	0.892446	30.25113
9060	-320263.6	-320170.4	-93.21401	0.999882	0.338094	0.378283	0.51339	0.659665	0.961111	0.692262	0.505893	0.182435	0.180561	0.483725	0.485964	0.299953	0.154603	0.613859	0.653666	0.733534	0.774204	0.0177539	0.280019	0.245247	0.24313	0.0832306	0.0125772	0.759418	0.569864	0.492744	0.80074	0.61373	1.03484	0.667922	0.120233	0.0780819	0.0694472	0.0945475	0.0771837	0.0981576	0.00189756	0.00672615	0.809975	0.0720061	0.0671138	0.651349	0.602296	0.676111	1.46804	0.437068	0.715666	0.10766	0.0681244	0.0956795	0.603364	0.0386094	0.0295982	0.0513944	0.0796102	0.349082	0.115614	0.16017	0.119566	0.230752	0.675245	0.144732	0.0100061	0.335387	0.135444	0.207467	0.111929	0.048833	0.150269	0.362762	0.141953	0.0979343	0.162588	0.244359	0.111958	0.105816	0.322268	0.061554	0.08027	0.0686647	0.144426	0.389142	0.356678	0.193675	0.231967	0.28802	0.441769	0.169249	0.722878	30.04467
9070	-320266.8	-320171.3	-95.44493	1.11858	0.35452	0.397888	0.517806	0.677257	0.917972	0.697858	0.52812	0.189828	0.188346	0.46696	0.514911	0.208731	0.213607	0.594669	0.685155	0.795612	0.748698	0.0189062	0.309562	0.2251	0.26242	0.0831859	0.0211289	0.743742	0.563447	0.513059	0.820449	0.638707	1.07137	0.664231	0.138749	0.0867781	0.0750876	0.107931	0.072574	0.103393	0.00208374	0.00710719	0.782234	0.0672152	0.0945917	0.591197	0.61102	0.663773	1.45127	0.479756	0.716405	0.137574	0.0735316	0.0780891	0.645153	0.0410418	0.0263058	0.0567483	0.0662927	0.380209	0.0959256	0.143606	0.133837	0.23487	0.626663	0.0936138	0.0785041	0.369312	0.0991945	0.226761	0.0828093	0.0665006	0.183491	0.32219	0.148219	0.0920401	0.192925	0.19659	0.114522	0.104799	0.345124	0.0565705	0.0945136	0.100681	0.152391	0.339243	0.408397	0.205996	0.250898	0.243911	0.478742	0.125119	0.551862	30.26776
9080	-320262.2	-320167.6	-94.58646	1.15153	0.36748	0.360275	0.535451	0.63424	0.984445	0.631358	0.516181	0.197911	0.17066	0.480261	0.507619	0.170139	0.145634	0.597628	0.653308	0.802382	0.750161	0.0115823	0.338816	0.200687	0.235217	0.0957494	0.0191309	0.759384	0.586322	0.474893	0.743323	0.668073	1.02723	0.666441	0.13484	0.0867724	0.0701226	0.116679	0.0740875	0.109942	0.00141847	0.00719333	0.799244	0.0735948	0.0765971	0.620191	0.547306	0.683305	1.34773	0.442578	0.696786	0.109727	0.0554789	0.110926	0.621462	0.0306532	0.0345984	0.0486946	0.0711196	0.351888	0.100652	0.164117	0.123427	0.175818	0.644778	0.170931	0.022473	0.357024	0.131578	0.226229	0.112934	0.0688074	0.175667	0.297408	0.16971	0.0855735	0.19164	0.229254	0.0982281	0.0828548	0.336973	0.0681467	0.0867147	0.116658	0.150044	0.316741	0.359756	0.221246	0.264192	0.283645	0.503864	0.159281	0.879099	30.18191
9090	-320254.4	-320159.6	-94.88859	0.983128	0.36969	0.36141	0.501853	0.686337	0.962576	0.734217	0.531185	0.174079	0.176612	0.46632	0.529089	0.199766	0.153846	0.587966	0.634552	0.756794	0.74314	0.00566004	0.318304	0.194585	0.256194	0.0917751	0.0203379	0.752124	0.596324	0.522764	0.780754	0.621822	1.04021	0.645935	0.139495	0.086265	0.0678343	0.116073	0.06774	0.113058	0.000664391	0.00823928	0.81621	0.0709839	0.0858634	0.62486	0.627477	0.647691	1.44156	0.439134	0.682002	0.148364	0.069121	0.101371	0.595279	0.0379404	0.0324167	0.0549432	0.0638444	0.347594	0.108928	0.178446	0.119579	0.195539	0.676442	0.172311	0.0630594	0.308152	0.14054	0.216405	0.103959	0.0730658	0.189236	0.28843	0.132801	0.133267	0.145867	0.2149	0.128508	0.103407	0.32726	0.0595925	0.0927666	0.0786996	0.184702	0.36802	0.344884	0.183385	0.24381	0.295728	0.496685	0.0897958	0.86858	30.21212
9100	-320263.1	-320169.5	-93.64172	0.928571	0.350031	0.364163	0.567152	0.698811	0.951815	0.710339	0.518255	0.165992	0.174926	0.524997	0.51573	0.215517	0.182897	0.618034	0.648938	0.73931	0.74483	0.0734274	0.316061	0.196911	0.238059	0.0661044	0.022216	0.69344	0.590288	0.473165	0.76016	0.631488	1.03341	0.663271	0.145991	0.0839104	0.0737562	0.105821	0.0733405	0.116864	0.00075305	0.00768835	0.801873	0.0685888	0.0751748	0.646544	0.58607	0.670806	1.34262	0.477118	0.677968	0.140988	0.0627209	0.0776225	0.601156	0.0408568	0.0245532	0.0545371	0.0578169	0.374831	0.12987	0.180039	0.138861	0.20993	0.63339	0.135805	0.12548	0.344319	0.128201	0.216629	0.125774	0.0746111	0.288088	0.194137	0.175775	0.110499	0.200814	0.176097	0.115015	0.0941158	0.372075	0.0761544	0.0705604	0.11241	0.115876	0.365241	0.36198	0.180766	0.236271	0.263405	0.542239	0.0502887	0.774454	30.08744
9110	-320265.2	-320172.5	-92.73595	0.889281	0.35527	0.397252	0.499647	0.663115	0.986131	0.665563	0.506257	0.182139	0.194183	0.452923	0.502837	0.18577	0.147499	0.623711	0.688571	0.733454	0.796986	0.0450804	0.297805	0.206823	0.23944	0.0508466	0.0255243	0.739812	0.572044	0.513109	0.767319	0.615305	0.988546	0.666754	0.154642	0.0729579	0.0688132	0.105236	0.0712186	0.109511	0.000633916	0.00705618	0.803652	0.0770409	0.0736387	0.636742	0.559988	0.657122	1.44514	0.476464	0.712532	0.102157	0.0546177	0.0895246	0.609448	0.0344102	0.033936	0.0472265	0.0595859	0.345371	0.127201	0.170864	0.139494	0.178906	0.642314	0.156431	0.119067	0.293987	0.14505	0.217105	0.108707	0.0743066	0.197695	0.27812	0.160478	0.0607131	0.177871	0.188996	0.101544	0.114542	0.344192	0.0860934	0.110473	0.0700251	0.160099	0.326428	0.383491	0.190757	0.246391	0.238093	0.530344	0.0330351	1.01638	29.99686
9120	-320272.5	-320173.9	-98.64555	0.778227	0.3742	0.391659	0.484932	0.75166	1.01307	0.719887	0.506389	0.193809	0.154225	0.485045	0.472525	0.254462	0.153158	0.587727	0.648563	0.819801	0.735431	0.0168272	0.323583	0.210261	0.247127	0.0755207	0.020413	0.77247	0.564267	0.522286	0.742146	0.663216	1.07366	0.657369	0.146709	0.0932033	0.0660449	0.116111	0.06274	0.1048	0.000149535	0.00777744	0.815284	0.0651576	0.0820204	0.652833	0.56037	0.69009	1.33618	0.443027	0.691247	0.134696	0.0774593	0.108573	0.608515	0.0391286	0.0329656	0.0501408	0.0716396	0.369739	0.119486	0.156542	0.117189	0.197454	0.672978	0.0979089	0.181984	0.296446	0.136663	0.212792	0.104278	0.0633408	0.153405	0.342507	0.169652	0.0677998	0.163055	0.205724	0.126845	0.102703	0.369104	0.0979434	0.0685347	0.0810858	0.160828	0.357176	0.408673	0.197835	0.270673	0.24346	0.482902	0.0280777	1.29227	30.58782
9130	-320258.3	-320163.6	-94.63099	0.495946	0.3889	0.364593	0.490826	0.67619	0.980398	0.696285	0.518584	0.188099	0.170546	0.482065	0.500363	0.210309	0.113316	0.609488	0.684389	0.751184	0.719091	0.0327768	0.297182	0.198617	0.237475	0.0790468	0.0234918	0.757313	0.552971	0.540859	0.761552	0.656732	1.01875	0.665819	0.128981	0.0769471	0.0680847	0.101511	0.0680499	0.110951	0.00121308	0.00720017	0.836838	0.0604133	0.0969797	0.618074	0.568772	0.674922	1.38749	0.453703	0.707088	0.102207	0.0579741	0.0999448	0.611401	0.0345341	0.0290649	0.0571982	0.0785965	0.368786	0.109599	0.155742	0.090463	0.206149	0.655453	0.197114	0.100015	0.325502	0.1503	0.205293	0.119551	0.101147	0.118214	0.385996	0.176165	0.0601846	0.188038	0.246465	0.145172	0.0993237	0.340287	0.0620827	0.0916467	0.0927551	0.167037	0.335102	0.364939	0.225191	0.238123	0.243497	0.490762	0.0664208	1.36256	30.18636
9140	-320257.4	-320160.4	-97.01681	0.190364	0.375269	0.384394	0.528327	0.717269	0.979111	0.705367	0.50669	0.188012	0.16575	0.474783	0.505138	0.165623	0.17203	0.576931	0.656999	0.74751	0.764347	0.206093	0.303756	0.208823	0.232568	0.0705159	0.0250999	0.774204	0.523808	0.543527	0.78256	0.627806	1.06042	0.657229	0.142292	0.0882165	0.0702522	0.103069	0.072405	0.113498	0.00119453	0.0076738	0.832854	0.067302	0.0804515	0.632864	0.597938	0.66819	1.36281	0.463574	0.714638	0.119625	0.0676194	0.102178	0.624559	0.0374115	0.035506	0.0444932	0.0649648	0.382734	0.0946961	0.151158	0.0976282	0.221196	0.618161	0.153814	0.0927853	0.295549	0.136544	0.217193	0.123571	0.0687041	0.137704	0.392237	0.146924	0.121305	0.189797	0.18446	0.132047	0.0961921	0.336839	0.070543	0.0846986	0.0975166	0.132815	0.366017	0.399428	0.205946	0.258786	0.275427	0.513745	0.0774342	1.61545	30.42495
