Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	bl[44]	bl[45]	bl[46]	bl[47]	bl[48]	bl[49]	bl[50]	bl[51]	bl[52]	bl[53]	bl[54]	bl[55]	bl[56]	bl[57]	bl[58]	bl[59]	bl[60]	bl[61]	bl[62]	bl[63]	bl[64]	bl[65]	bl[66]	bl[67]	bl[68]	bl[69]	bl[70]	bl[71]	bl[72]	bl[73]	bl[74]	bl[75]	bl[76]	bl[77]	bl[78]	bl[79]	bl[80]	bl[81]	bl[82]	bl[83]	bl[84]	bl[85]	bl[86]	bl[87]	bl[88]	bl[89]	bl[90]	TL
11180	-320251	-320153.5	-97.45509	0.425045	0.379893	0.353555	0.536971	0.677224	0.965023	0.738764	0.527157	0.197399	0.157032	0.4689	0.508885	0.224922	0.115006	0.537775	0.698405	0.773773	0.803892	0.00792423	0.337306	0.233933	0.235102	0.0724891	0.0160821	0.757564	0.586153	0.469349	0.782873	0.617268	1.02253	0.677086	0.138044	0.0830061	0.0700284	0.116902	0.0776524	0.104106	0.00172942	0.0067461	0.806321	0.0652502	0.0874749	0.62192	0.616455	0.68467	1.48232	0.458337	0.697818	0.105233	0.0558691	0.0971417	0.620123	0.0404855	0.0294904	0.043768	0.0601848	0.343263	0.108309	0.180084	0.102658	0.20381	0.668321	0.125391	0.0943076	0.321566	0.163534	0.227506	0.104927	0.0667519	0.0202294	0.479276	0.155321	0.0995717	0.180054	0.234212	0.156494	0.0915605	0.359047	0.0688226	0.0806005	0.0962545	0.138863	0.344672	0.392311	0.175702	0.27212	0.299608	0.520731	0.0814661	1.43507	30.46878
11190	-320257.9	-320160.8	-97.08887	0.248442	0.353852	0.371124	0.528212	0.701076	1.03178	0.707769	0.493684	0.190817	0.167013	0.493883	0.470308	0.218197	0.147316	0.595016	0.712964	0.836408	0.786525	0.0731516	0.300584	0.230892	0.249447	0.068993	0.0199588	0.739967	0.586443	0.510633	0.73317	0.646453	1.05132	0.662736	0.152117	0.0894594	0.0744135	0.0979265	0.0654729	0.102493	0.00211348	0.00759723	0.827508	0.0664026	0.0780463	0.587845	0.595261	0.672091	1.35045	0.469535	0.664147	0.140913	0.0501075	0.0876558	0.614882	0.0419398	0.0313664	0.0472671	0.0651089	0.364153	0.122143	0.167841	0.115013	0.168645	0.694149	0.127517	0.104996	0.309241	0.139354	0.229487	0.105407	0.0655992	0.0785349	0.402231	0.162679	0.0884786	0.164546	0.1839	0.145662	0.103097	0.361231	0.0614065	0.0880372	0.0994336	0.131408	0.339417	0.342135	0.20843	0.275726	0.202694	0.554672	0.0893515	1.72527	30.43215
11200	-320264.7	-320172.8	-91.86049	0.342541	0.376379	0.362816	0.496884	0.710553	0.986304	0.665127	0.511189	0.177625	0.201333	0.508482	0.452852	0.198616	0.185018	0.60579	0.651526	0.701909	0.734682	0.0313224	0.283331	0.221314	0.23404	0.0818899	0.0198802	0.798877	0.577764	0.482799	0.785382	0.629417	0.97189	0.677474	0.13552	0.0706908	0.0667858	0.106065	0.0729428	0.10806	0.00331657	0.00568831	0.790958	0.069529	0.100574	0.624148	0.599684	0.679418	1.34715	0.451567	0.686048	0.123342	0.0485787	0.0989314	0.611266	0.0413074	0.0260441	0.0544438	0.0700513	0.383618	0.11004	0.176258	0.130789	0.200935	0.699649	0.1096	0.0845706	0.312335	0.122219	0.226281	0.120213	0.0582575	0.0661264	0.402963	0.157972	0.08481	0.210198	0.170837	0.136774	0.0878742	0.345695	0.0668751	0.0929694	0.0877828	0.163992	0.290111	0.396919	0.211157	0.246348	0.236943	0.56939	0.143284	1.34841	29.90932
11210	-320260.3	-320164.9	-95.41721	0.709208	0.36319	0.386908	0.548275	0.727791	0.950131	0.709139	0.527015	0.208445	0.160982	0.503817	0.494866	0.220433	0.217937	0.605245	0.65175	0.805166	0.732069	0.0352715	0.314784	0.235982	0.222227	0.053257	0.0318193	0.736058	0.577694	0.487538	0.743952	0.677127	1.0456	0.651872	0.136929	0.08559	0.0673394	0.105153	0.0734046	0.10691	0.00211699	0.00688405	0.833349	0.0710444	0.0823534	0.613937	0.604582	0.684633	1.32627	0.453172	0.668351	0.129456	0.0443295	0.106741	0.61737	0.0382665	0.0252025	0.0472096	0.0657169	0.361773	0.090058	0.176753	0.131556	0.231715	0.628791	0.126911	0.121514	0.312686	0.149666	0.215362	0.0942436	0.0673063	0.0472738	0.45107	0.143949	0.0625068	0.207701	0.120955	0.108837	0.0951999	0.357049	0.0630115	0.111845	0.0953174	0.149691	0.320287	0.411919	0.158885	0.229118	0.291483	0.442983	0.049458	1.30625	30.26499
11220	-320256.3	-320160.4	-95.90059	0.647757	0.368179	0.36638	0.51571	0.681885	0.99516	0.70017	0.556297	0.187516	0.174406	0.469946	0.47582	0.19931	0.18959	0.566653	0.738369	0.776488	0.776409	0.00171281	0.303245	0.217259	0.245767	0.0864164	0.0247601	0.7607	0.544971	0.504786	0.797417	0.663859	1.03469	0.675638	0.138952	0.0781126	0.0651505	0.103002	0.0641915	0.0995689	0.00242748	0.00551885	0.813046	0.0827714	0.079831	0.638499	0.578905	0.688254	1.33831	0.448879	0.682878	0.141519	0.05578	0.0923157	0.625094	0.0395942	0.0318672	0.0523919	0.0709367	0.335979	0.108674	0.152669	0.118009	0.215864	0.602316	0.191467	0.157683	0.335177	0.134894	0.212636	0.107634	0.0708367	0.0340355	0.437684	0.140877	0.048525	0.195782	0.145886	0.174632	0.108911	0.339539	0.0757341	0.0822141	0.0858153	0.14847	0.366031	0.383656	0.213175	0.226447	0.255851	0.489813	0.0196468	1.33169	30.31333
11230	-320256.8	-320160.4	-96.38865	0.41223	0.360822	0.382998	0.505568	0.669274	1.01841	0.723507	0.528049	0.160207	0.180753	0.479988	0.499342	0.284765	0.163605	0.552654	0.711485	0.759352	0.745155	0.0652593	0.302752	0.238738	0.252119	0.0672007	0.0165938	0.696928	0.550218	0.542283	0.749684	0.633824	1.02464	0.651052	0.142937	0.0742398	0.0680727	0.10265	0.0769038	0.103671	0.00282341	0.00674093	0.820124	0.0556267	0.100427	0.614879	0.612042	0.670886	1.44655	0.436553	0.688011	0.139622	0.0496211	0.107655	0.619994	0.0392517	0.0274612	0.0519257	0.063984	0.361106	0.110428	0.15859	0.10931	0.241768	0.648623	0.126879	0.151909	0.303534	0.123188	0.207548	0.11263	0.0670562	0.0289301	0.435889	0.178829	0.08228	0.212478	0.19951	0.143057	0.0901475	0.333214	0.0722569	0.0813258	0.117462	0.149075	0.318713	0.369842	0.208024	0.248211	0.26208	0.518567	0.0285763	1.50899	30.36213
11240	-320257	-320162.4	-94.57082	0.416759	0.376233	0.365458	0.511917	0.686636	1.00589	0.681896	0.53971	0.193144	0.172489	0.484894	0.469346	0.200588	0.181522	0.58406	0.666467	0.742852	0.746499	0.0276917	0.283561	0.244993	0.239333	0.0645277	0.0306588	0.78406	0.584315	0.519142	0.77771	0.676038	1.02916	0.623845	0.131774	0.0828643	0.0698905	0.10192	0.0736472	0.103881	0.003246	0.00533216	0.798547	0.0617185	0.0911035	0.629773	0.576635	0.65206	1.42444	0.464742	0.656424	0.13871	0.0576014	0.11655	0.634271	0.0434771	0.030364	0.0469919	0.0673581	0.368394	0.106315	0.184479	0.125565	0.25351	0.592573	0.157355	0.107809	0.325388	0.168353	0.204277	0.113545	0.0570113	0.0163674	0.448287	0.169442	0.0510848	0.231284	0.180249	0.134832	0.0836364	0.332535	0.08267	0.0763706	0.0961656	0.170263	0.319191	0.369854	0.20079	0.254628	0.255009	0.523085	0.0258794	1.41943	30.18035
11250	-320263.3	-320166.9	-96.39453	0.407676	0.388002	0.400604	0.483834	0.662018	0.985824	0.715153	0.53039	0.188459	0.159267	0.481035	0.524463	0.271567	0.181362	0.616002	0.671913	0.739589	0.7643	0.0118179	0.307162	0.217529	0.247798	0.0665786	0.0230508	0.730609	0.56286	0.497973	0.778775	0.681562	1.05044	0.654064	0.138103	0.082272	0.0662841	0.105966	0.0679129	0.111915	0.00152018	0.00822807	0.85013	0.06464	0.0730701	0.605463	0.563767	0.680376	1.35743	0.461465	0.692016	0.120741	0.0708368	0.0850759	0.605969	0.0350196	0.0350915	0.0520698	0.0591978	0.364973	0.110472	0.172134	0.136753	0.188002	0.64016	0.154776	0.126282	0.313862	0.162231	0.196021	0.124413	0.0720514	0.0324082	0.444994	0.159193	0.0657151	0.182361	0.173569	0.0947486	0.115594	0.390764	0.0375776	0.0787582	0.0956423	0.164704	0.332483	0.340974	0.167339	0.281723	0.306378	0.542057	0.0352043	1.56217	30.36272
11260	-320252.6	-320158.3	-94.33218	0.0813663	0.368873	0.364815	0.488741	0.686316	0.947073	0.704723	0.53875	0.179308	0.181776	0.491209	0.501812	0.210918	0.137622	0.619195	0.682134	0.772642	0.73058	0.00695835	0.344981	0.212716	0.246125	0.0771292	0.0265445	0.70979	0.568654	0.476585	0.760215	0.626649	1.02583	0.664756	0.128619	0.0814425	0.0671659	0.107376	0.0710703	0.101228	8.05344e-05	0.0081226	0.802151	0.0747069	0.0944364	0.630939	0.615997	0.667383	1.3805	0.435475	0.638567	0.137916	0.0706209	0.0857305	0.612352	0.039864	0.0348023	0.0508188	0.0684543	0.415906	0.0976466	0.174754	0.131321	0.202039	0.635751	0.151803	0.153292	0.334681	0.142638	0.218912	0.100666	0.0748739	0.012169	0.490152	0.138882	0.115628	0.175101	0.191748	0.120648	0.103687	0.342066	0.0622343	0.0858874	0.0964741	0.15782	0.366406	0.405676	0.211903	0.254715	0.305276	0.47933	0.0337395	1.73205	30.15648
11270	-320264.4	-320168.7	-95.72184	0.10785	0.351494	0.409862	0.519481	0.664228	0.98781	0.697488	0.536801	0.178769	0.195015	0.491568	0.516436	0.216137	0.142294	0.599257	0.657031	0.723238	0.718094	0.0870499	0.317672	0.212299	0.233776	0.0650255	0.0204763	0.789042	0.571572	0.469479	0.738869	0.61524	1.09534	0.670264	0.147574	0.0811894	0.065954	0.111908	0.0757307	0.100724	8.23922e-05	0.0119476	0.799478	0.0756404	0.0668467	0.606223	0.589771	0.682434	1.35219	0.475103	0.711743	0.130893	0.060755	0.0875403	0.616828	0.0436208	0.0252589	0.0532248	0.0484912	0.372253	0.115815	0.158232	0.118256	0.222023	0.68794	0.107357	0.10438	0.338478	0.135629	0.213402	0.11344	0.0643185	0.0112511	0.477739	0.179598	0.0860038	0.182427	0.197825	0.109139	0.0956045	0.349923	0.0739009	0.104463	0.132665	0.159334	0.340129	0.363737	0.190541	0.241313	0.274487	0.510948	0.100835	1.74196	30.29545
11280	-320250.5	-320154.8	-95.75805	0.00939498	0.366743	0.360596	0.510028	0.689293	0.972545	0.706549	0.520708	0.171	0.168356	0.456726	0.521137	0.192124	0.184051	0.562685	0.669727	0.850702	0.778684	0.0324808	0.310485	0.213245	0.243966	0.070013	0.0313618	0.772452	0.566958	0.51865	0.738922	0.665696	1.02996	0.65789	0.137322	0.0886122	0.0659314	0.102618	0.0710669	0.102302	0.00226016	0.00622129	0.79827	0.0758009	0.0784705	0.649132	0.571915	0.650938	1.309	0.46416	0.690418	0.117681	0.0441901	0.108255	0.614012	0.0351883	0.031727	0.0522215	0.0636935	0.35788	0.105328	0.184253	0.13366	0.216399	0.665611	0.155428	0.0907212	0.358803	0.119555	0.216984	0.0998489	0.0723743	0.0269087	0.467118	0.167173	0.0654645	0.160121	0.183472	0.142208	0.112438	0.351355	0.0598248	0.0948628	0.0835746	0.141479	0.343256	0.381598	0.234616	0.232858	0.299911	0.489868	0.0713371	1.93824	30.29907
11290	-320261	-320168.3	-92.69499	0.243544	0.361439	0.359373	0.497254	0.680287	1.01631	0.685806	0.490515	0.175859	0.17099	0.47149	0.500606	0.249943	0.13453	0.610961	0.675822	0.749275	0.792046	0.0141739	0.286324	0.229404	0.255777	0.073872	0.0136426	0.727655	0.559738	0.512961	0.765884	0.664184	1.03859	0.6401	0.141592	0.0823624	0.0674367	0.100496	0.0620121	0.118481	0.00451138	0.00656976	0.84658	0.0701875	0.0813925	0.619661	0.624434	0.657828	1.38736	0.437298	0.718761	0.12967	0.0571736	0.107787	0.61383	0.0378386	0.0256934	0.0538259	0.0775701	0.344837	0.123387	0.171513	0.107052	0.271444	0.662058	0.125772	0.0543649	0.297943	0.128594	0.238798	0.0807627	0.0697624	0.0479778	0.459402	0.160009	0.112934	0.151385	0.219725	0.110057	0.102567	0.348256	0.0844086	0.0914612	0.117814	0.137907	0.33962	0.349569	0.216595	0.250931	0.25077	0.477259	0.109383	1.39974	29.99277
11300	-320256.6	-320160.8	-95.82442	0.475929	0.375069	0.367242	0.511683	0.742236	0.910044	0.689972	0.491167	0.171637	0.188544	0.498063	0.507025	0.239315	0.123304	0.563984	0.625157	0.734443	0.764712	0.0308845	0.303868	0.225746	0.245387	0.0890793	0.0145485	0.75935	0.543994	0.524692	0.796013	0.672147	1.0536	0.653148	0.131531	0.0814305	0.0685909	0.114258	0.0724505	0.0977332	0.00147705	0.00695872	0.797512	0.0673904	0.0715499	0.60861	0.605218	0.670757	1.30536	0.438176	0.692769	0.140311	0.0733439	0.102569	0.620234	0.035099	0.0312663	0.0528549	0.0683339	0.386814	0.095723	0.181364	0.106281	0.211627	0.669435	0.184802	0.0428579	0.359116	0.115977	0.232709	0.100005	0.0619252	0.0222676	0.462935	0.158078	0.100314	0.148707	0.234094	0.133125	0.097244	0.343024	0.0645758	0.0886964	0.104714	0.183825	0.401302	0.340959	0.210072	0.20803	0.279017	0.50971	0.12419	1.49442	30.30571
11310	-320250.5	-320156.1	-94.38472	0.253549	0.399766	0.346928	0.516083	0.679049	1.00335	0.668954	0.512472	0.19759	0.175948	0.501748	0.4644	0.246197	0.139415	0.540851	0.682356	0.777464	0.75498	0.0126911	0.282157	0.243916	0.239923	0.0749746	0.0252828	0.729874	0.572864	0.525037	0.806806	0.647822	0.99288	0.660655	0.14223	0.0846338	0.0670675	0.11706	0.0639876	0.108112	0.00136535	0.00678723	0.812555	0.0737013	0.0800405	0.624365	0.586404	0.680493	1.34084	0.469204	0.651499	0.143938	0.0520537	0.0974448	0.611711	0.0398569	0.025775	0.0451309	0.0638065	0.344609	0.108333	0.177145	0.121027	0.2134	0.656945	0.144729	0.0298546	0.297126	0.164321	0.216408	0.11548	0.0639166	0.0385562	0.44139	0.143237	0.0986296	0.17904	0.197196	0.17419	0.0858574	0.333588	0.072175	0.0943982	0.120754	0.152952	0.379577	0.373934	0.196764	0.274916	0.219473	0.489377	0.104172	1.67222	30.16174
11320	-320257.6	-320161.9	-95.71404	0.0191332	0.383989	0.309834	0.490265	0.740713	0.973465	0.719473	0.4903	0.180074	0.184317	0.493646	0.492736	0.201774	0.134354	0.618363	0.698449	0.82478	0.785585	0.0107969	0.276561	0.226063	0.242802	0.0799027	0.0240701	0.747573	0.548542	0.494901	0.80856	0.63491	1.02716	0.647238	0.14113	0.0856519	0.0730824	0.111483	0.0735854	0.108534	0.00108641	0.0083508	0.798164	0.0699533	0.0759	0.612871	0.586443	0.648344	1.47054	0.423411	0.718177	0.128355	0.0674206	0.0888001	0.614243	0.0394418	0.0308865	0.0458195	0.0517339	0.364972	0.130129	0.146711	0.136825	0.230905	0.662277	0.142612	0.0129523	0.307964	0.149168	0.223531	0.095947	0.0608806	0.0225143	0.498575	0.153196	0.116267	0.193089	0.215591	0.0956893	0.101894	0.357996	0.0710341	0.073429	0.125761	0.107924	0.36121	0.378161	0.219242	0.248853	0.2711	0.46888	0.15563	1.81002	30.29467
11330	-320253.4	-320155.2	-98.21921	0.0660261	0.362224	0.375848	0.490439	0.698771	0.992919	0.682601	0.479332	0.178359	0.162804	0.473775	0.502579	0.24924	0.122556	0.592794	0.679756	0.830121	0.769001	0.0208617	0.330889	0.23366	0.229257	0.0686198	0.0154328	0.716263	0.586117	0.49961	0.807904	0.625576	1.03035	0.676868	0.147899	0.077565	0.0710397	0.106779	0.0745772	0.108983	0.0042495	0.00521349	0.823982	0.0734129	0.0879258	0.638211	0.62841	0.665149	1.46015	0.443173	0.690537	0.117343	0.0424733	0.101987	0.617861	0.0397439	0.0256446	0.0477997	0.0633685	0.344018	0.116096	0.172901	0.110523	0.224477	0.63699	0.149079	0.0596279	0.313223	0.160567	0.219509	0.100714	0.0555511	0.00139393	0.493603	0.159511	0.0954117	0.162785	0.214301	0.0931749	0.125523	0.357451	0.0747707	0.0723183	0.114003	0.130072	0.377021	0.363912	0.211258	0.261482	0.226504	0.469899	0.137457	2.02604	30.54519
11340	-320265.9	-320168.5	-97.43069	0.482063	0.3837	0.375393	0.56344	0.639477	0.977069	0.715406	0.483022	0.153634	0.195145	0.499016	0.479067	0.187497	0.240803	0.561022	0.687138	0.759222	0.727278	0.0708269	0.285932	0.222717	0.227302	0.0814393	0.0217171	0.757589	0.567762	0.499994	0.766232	0.646952	1.06118	0.648146	0.146025	0.0786833	0.0737477	0.112288	0.068758	0.102155	0.00323236	0.00683732	0.796365	0.0779036	0.0775196	0.582798	0.622798	0.671481	1.35057	0.458594	0.708058	0.132523	0.0731671	0.0939071	0.623839	0.0440193	0.0314503	0.0498965	0.0587312	0.384033	0.110727	0.173673	0.13864	0.210438	0.628073	0.160365	0.0304729	0.320645	0.150488	0.228135	0.10031	0.0779283	0.0245132	0.503404	0.146424	0.113121	0.207083	0.133639	0.125336	0.0923547	0.356025	0.0912064	0.0590132	0.0980019	0.150464	0.325585	0.352938	0.185097	0.262216	0.271925	0.545605	0.139793	1.55613	30.46633
11350	-320253.4	-320158.7	-94.60391	0.422113	0.364072	0.378638	0.514416	0.654491	0.986608	0.674237	0.505017	0.174632	0.174635	0.481561	0.531417	0.233325	0.197586	0.598367	0.649142	0.740706	0.820499	0.0872455	0.30098	0.207633	0.255582	0.0754639	0.0148419	0.723133	0.569382	0.509932	0.821338	0.611694	0.999603	0.629586	0.139275	0.0843505	0.065521	0.110509	0.0708127	0.105452	0.00232841	0.00579749	0.81437	0.0619245	0.0968274	0.604479	0.576443	0.664442	1.38829	0.469058	0.704133	0.116474	0.077194	0.0726727	0.597876	0.0369397	0.0333897	0.0509552	0.0558621	0.385901	0.126322	0.177299	0.128014	0.231314	0.629728	0.101071	0.0570613	0.331832	0.126969	0.211484	0.120005	0.0603552	0.00403567	0.528683	0.136786	0.0980718	0.189395	0.16804	0.121463	0.104251	0.348195	0.0766964	0.0863596	0.132916	0.151461	0.361002	0.338832	0.202412	0.24481	0.233226	0.555148	0.138287	1.36298	30.18366
11360	-320268.3	-320172.9	-95.37536	0.15514	0.372224	0.364924	0.522412	0.714253	0.980993	0.745095	0.556084	0.182591	0.169852	0.46926	0.477404	0.162247	0.150511	0.559616	0.676057	0.802777	0.788748	0.0432739	0.28392	0.259704	0.239529	0.0686499	0.0157724	0.74443	0.584041	0.523102	0.770962	0.658956	1.03065	0.671393	0.126168	0.091423	0.06299	0.0978844	0.0694678	0.112198	0.00394371	0.00310235	0.804707	0.0551314	0.0902128	0.614415	0.606188	0.671406	1.52817	0.408505	0.682351	0.125045	0.080556	0.098702	0.585251	0.0423824	0.0266524	0.0413072	0.0721104	0.370553	0.112126	0.179776	0.121993	0.20295	0.691434	0.145747	0.0877401	0.320962	0.134014	0.228463	0.0985195	0.055291	0.0201092	0.504882	0.115546	0.0669996	0.210673	0.169532	0.109115	0.0925184	0.338174	0.0576859	0.0980994	0.11446	0.149434	0.339462	0.370173	0.202862	0.224602	0.239473	0.497709	0.110639	1.63425	30.2608
11370	-320270.2	-320177.9	-92.29122	0.17949	0.390579	0.370514	0.524339	0.705654	0.918061	0.706985	0.521955	0.178814	0.165337	0.477765	0.488277	0.159274	0.150782	0.509939	0.696629	0.772567	0.754062	0.00480778	0.29025	0.212935	0.238122	0.0849651	0.0176246	0.720582	0.526588	0.489019	0.73687	0.631869	1.01046	0.650935	0.139814	0.0785598	0.0674212	0.111261	0.0665633	0.112813	0.00369993	0.00418072	0.825751	0.0878664	0.0957214	0.608874	0.598733	0.704833	1.39322	0.427178	0.718775	0.109867	0.0558179	0.0924408	0.58074	0.0379262	0.0274998	0.0495055	0.0748769	0.327797	0.148112	0.170606	0.110778	0.190423	0.689487	0.212576	0.0279312	0.34087	0.143341	0.192237	0.0990224	0.0921917	0.00181094	0.515953	0.144925	0.0916335	0.167205	0.181842	0.165484	0.105739	0.335054	0.0681588	0.0705638	0.108704	0.124273	0.342469	0.343927	0.201609	0.259462	0.229533	0.549021	0.0900221	1.74964	29.95239
11380	-320267.8	-320174.3	-93.45695	0.0814858	0.387439	0.377683	0.538153	0.674764	0.998004	0.729733	0.52568	0.175261	0.167532	0.480882	0.461679	0.210947	0.203992	0.671586	0.707936	0.711505	0.758053	0.0256474	0.279331	0.212009	0.251314	0.0961988	0.0203468	0.742984	0.522695	0.481048	0.764006	0.640159	1.03376	0.656546	0.136577	0.0849291	0.0650282	0.108314	0.0660708	0.108494	0.00453431	0.00376018	0.818687	0.086251	0.070673	0.646771	0.57753	0.689441	1.35708	0.422703	0.659692	0.158172	0.0674244	0.0803553	0.595015	0.0362746	0.0357013	0.0516742	0.0756544	0.350916	0.125087	0.173419	0.0960721	0.256399	0.632261	0.112835	0.0921344	0.335373	0.144955	0.211164	0.101137	0.0736975	0.0476481	0.47463	0.141051	0.0797892	0.216023	0.168565	0.0939767	0.106434	0.369285	0.0566272	0.0548236	0.128235	0.148043	0.342427	0.382995	0.164759	0.26212	0.303457	0.52113	0.098268	1.60806	30.06896
11390	-320259	-320168.7	-90.28826	0.165314	0.385352	0.365603	0.499648	0.6355	0.927393	0.67458	0.480223	0.172888	0.162447	0.467695	0.481178	0.243817	0.149577	0.630011	0.629627	0.693496	0.763459	0.0158488	0.279206	0.230117	0.259835	0.0702947	0.017657	0.749428	0.571357	0.494878	0.737891	0.683459	1.02062	0.658407	0.137541	0.0863933	0.0654559	0.107138	0.0640105	0.105136	0.00224722	0.00520347	0.785798	0.0662457	0.0749934	0.620349	0.562959	0.666037	1.32284	0.473502	0.66434	0.13644	0.0671739	0.112935	0.586224	0.0382818	0.0313583	0.0420308	0.0628604	0.374584	0.114414	0.169774	0.115923	0.179764	0.648	0.130461	0.104766	0.333706	0.120041	0.215842	0.0969901	0.0743249	0.034155	0.465766	0.156132	0.0737169	0.223417	0.162531	0.106785	0.111279	0.358659	0.064158	0.089358	0.120436	0.126166	0.385237	0.320822	0.189883	0.274537	0.304621	0.509333	0.120827	1.67138	29.75209
11400	-320262.7	-320163.2	-99.48615	0.507225	0.371531	0.357876	0.529822	0.711546	0.944108	0.790552	0.496973	0.177392	0.179309	0.476729	0.502631	0.235605	0.15222	0.608472	0.679925	0.805278	0.775198	0.220043	0.279048	0.219447	0.254501	0.0651331	0.0185008	0.753274	0.555816	0.498847	0.777785	0.661419	1.04985	0.645504	0.140215	0.0864464	0.0681854	0.107977	0.0761871	0.104127	0.00186827	0.0072571	0.797238	0.0591464	0.0808902	0.603407	0.5931	0.677633	1.36235	0.448755	0.707814	0.130305	0.0661334	0.104764	0.617434	0.0331353	0.0286793	0.0506177	0.0638466	0.352763	0.137452	0.198517	0.11334	0.197086	0.673645	0.144173	0.0732202	0.32535	0.113519	0.206247	0.0834514	0.102243	0.0290346	0.468715	0.159184	0.0728603	0.176796	0.164635	0.103237	0.0783831	0.348048	0.092677	0.0796202	0.101367	0.13791	0.409232	0.358239	0.201348	0.257187	0.250211	0.56682	0.0936478	1.48265	30.67188
11410	-320254.7	-320160.7	-94.01832	0.6382	0.38894	0.350247	0.526396	0.706604	0.909178	0.734157	0.503929	0.200665	0.154498	0.53847	0.502167	0.210886	0.184189	0.559477	0.704849	0.799679	0.696335	0.0182706	0.298906	0.225515	0.252241	0.086591	0.02188	0.735952	0.571578	0.50384	0.743493	0.63113	1.05715	0.641373	0.137103	0.0775448	0.0733414	0.104353	0.0681442	0.10485	0.00344973	0.0063127	0.817673	0.0739754	0.0877106	0.600066	0.580057	0.68954	1.37559	0.450519	0.704022	0.108358	0.0539727	0.10123	0.611216	0.0411743	0.0260262	0.0496322	0.0551992	0.364521	0.11672	0.190006	0.125756	0.19664	0.603822	0.149961	0.0816208	0.339087	0.126443	0.204358	0.0973216	0.0716916	0.0777366	0.433508	0.166604	0.0733362	0.222067	0.153807	0.163204	0.10554	0.331336	0.0733864	0.0606606	0.12163	0.148016	0.331629	0.362301	0.199121	0.236095	0.310293	0.497714	0.0812049	1.21012	30.1251
11420	-320260.7	-320166	-94.67869	0.240123	0.39473	0.394036	0.491399	0.668212	0.929119	0.75676	0.527225	0.162564	0.183186	0.494157	0.511594	0.263477	0.183595	0.585511	0.669071	0.765088	0.698838	0.0167785	0.293627	0.216859	0.241608	0.076077	0.0267707	0.73047	0.561034	0.482934	0.725378	0.671857	1.01279	0.639289	0.143742	0.0764346	0.0764506	0.0977969	0.072338	0.11006	0.000992288	0.00741331	0.830591	0.0734259	0.0762001	0.620801	0.575382	0.671571	1.40294	0.460544	0.710144	0.130718	0.0421488	0.102196	0.597914	0.043274	0.0277042	0.0479359	0.057025	0.365918	0.130353	0.19129	0.103209	0.23986	0.634918	0.169757	0.0657043	0.372981	0.129079	0.216812	0.106606	0.0460819	0.0754323	0.412507	0.127168	0.137592	0.202164	0.190214	0.148086	0.108613	0.353509	0.0660816	0.0799189	0.0997849	0.164883	0.346876	0.35126	0.213827	0.245296	0.274783	0.488266	0.0819847	1.58042	30.19113
11430	-320253.3	-320157.1	-96.21007	0.237349	0.362864	0.377012	0.505817	0.65768	1.02592	0.717286	0.509605	0.187532	0.161484	0.451324	0.489086	0.22093	0.158797	0.602439	0.665537	0.765823	0.759266	0.0268534	0.315797	0.218954	0.247458	0.0910237	0.0220433	0.703503	0.565591	0.472321	0.80335	0.658048	1.02664	0.653833	0.152764	0.0853413	0.0733296	0.112356	0.0687849	0.111607	0.00197181	0.00797165	0.827527	0.0718533	0.0756171	0.625007	0.608675	0.657825	1.40131	0.475706	0.670251	0.125827	0.0677978	0.103492	0.617797	0.0378728	0.0249611	0.0462467	0.0537634	0.342678	0.125487	0.153502	0.136046	0.218116	0.6873	0.181272	0.0676535	0.362896	0.166593	0.215053	0.117169	0.0759288	0.0322913	0.486103	0.133722	0.0905584	0.177174	0.161874	0.120481	0.0823666	0.356468	0.0736182	0.0844458	0.0780905	0.136856	0.347583	0.362519	0.220216	0.285128	0.260263	0.50776	0.107234	1.62301	30.34427
11440	-320260	-320161.7	-98.26614	0.32416	0.362577	0.355653	0.537803	0.695311	0.977335	0.694556	0.538625	0.171902	0.176833	0.492588	0.524033	0.218214	0.16788	0.559702	0.660322	0.755653	0.747626	0.00484342	0.338615	0.243714	0.245133	0.0816872	0.0323505	0.747171	0.62045	0.496416	0.78981	0.649499	1.01668	0.66237	0.132411	0.0798202	0.0681618	0.109116	0.0669371	0.102048	0.00231967	0.00593932	0.810309	0.0695932	0.0886896	0.621789	0.585854	0.679936	1.45098	0.478453	0.7232	0.122317	0.0736533	0.107911	0.578017	0.0323353	0.0314569	0.0474837	0.0580783	0.385813	0.105536	0.181958	0.113074	0.230185	0.62256	0.0932805	0.037723	0.357183	0.154694	0.209836	0.100039	0.0669117	0.030503	0.480413	0.161513	0.104415	0.202818	0.207344	0.14486	0.0986047	0.359983	0.0573539	0.102682	0.09232	0.143791	0.317902	0.346324	0.205593	0.216938	0.244877	0.558125	0.14481	1.65359	30.54988
