Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	bl[44]	bl[45]	bl[46]	bl[47]	bl[48]	bl[49]	bl[50]	bl[51]	bl[52]	bl[53]	bl[54]	bl[55]	bl[56]	bl[57]	bl[58]	bl[59]	bl[60]	bl[61]	bl[62]	bl[63]	bl[64]	bl[65]	bl[66]	bl[67]	bl[68]	bl[69]	bl[70]	bl[71]	bl[72]	bl[73]	bl[74]	bl[75]	bl[76]	bl[77]	bl[78]	bl[79]	bl[80]	bl[81]	bl[82]	bl[83]	bl[84]	bl[85]	bl[86]	bl[87]	bl[88]	bl[89]	bl[90]	TL
12530	-320266.4	-320177.5	-88.96758	1.14629	0.405184	0.371734	0.485994	0.636217	1.02133	0.698749	0.49628	0.194664	0.167316	0.482816	0.491608	0.136813	0.20721	0.595701	0.650735	0.793528	0.76063	0.0852945	0.304908	0.234937	0.244676	0.077519	0.0121593	0.748755	0.540254	0.493441	0.756411	0.630171	1.03963	0.654623	0.139654	0.077452	0.0643832	0.109688	0.0653854	0.111992	0.00346583	0.00523921	0.79032	0.074895	0.0820322	0.619914	0.606235	0.632489	1.29142	0.410454	0.664514	0.149532	0.0609059	0.097262	0.572749	0.0399443	0.0303402	0.0539292	0.0593621	0.368772	0.104961	0.177454	0.102593	0.224363	0.642559	0.182121	0.0619092	0.306464	0.158637	0.225872	0.12167	0.0455957	0.132009	0.38762	0.135079	0.0499504	0.176672	0.147728	0.108135	0.0888719	0.351556	0.0653638	0.0846589	0.113556	0.157645	0.359375	0.415165	0.19787	0.2621	0.273184	0.489913	0.0788724	0.442584	29.62002
12540	-320253.2	-320157.9	-95.25466	1.19612	0.367898	0.377494	0.483524	0.687129	0.965311	0.684398	0.522094	0.173465	0.164599	0.478141	0.484722	0.199702	0.155676	0.594291	0.67244	0.73892	0.794078	0.0801081	0.324135	0.258413	0.257373	0.076731	0.0231516	0.735841	0.585454	0.486345	0.805793	0.638755	1.01968	0.674295	0.132182	0.0770387	0.0733118	0.103209	0.0697898	0.104689	0.00224524	0.00789926	0.818551	0.0697337	0.0798155	0.638401	0.587402	0.663586	1.38663	0.44683	0.70901	0.122998	0.0623048	0.0954185	0.593276	0.0331276	0.0247366	0.045263	0.0629028	0.363025	0.108031	0.167473	0.143059	0.183359	0.692718	0.18447	0.0366806	0.36839	0.150024	0.21029	0.112799	0.0443462	0.0742748	0.421404	0.141057	0.0729029	0.235484	0.17339	0.12372	0.0935098	0.302549	0.0608423	0.0818826	0.0993501	0.152988	0.340013	0.347207	0.206739	0.236193	0.254722	0.49452	0.116561	0.738333	30.24873
12550	-320252.6	-320155.8	-96.74538	1.20414	0.363117	0.380001	0.47254	0.679866	1.01263	0.692539	0.52012	0.189163	0.168674	0.463421	0.504404	0.229257	0.166631	0.614029	0.657084	0.80206	0.758941	0.0122768	0.329343	0.223127	0.24606	0.0704084	0.0173615	0.775995	0.61916	0.464764	0.784687	0.620111	1.04642	0.655955	0.153204	0.0784879	0.0682093	0.10644	0.0790017	0.108239	0.00255068	0.00638675	0.809377	0.0617476	0.0761767	0.593395	0.57905	0.669239	1.4251	0.447133	0.691355	0.119629	0.0812675	0.0947529	0.6103	0.0386391	0.0247147	0.0563799	0.0461344	0.343338	0.110572	0.162438	0.129005	0.156474	0.724816	0.185194	0.0181653	0.332998	0.125843	0.216508	0.0819709	0.0754426	0.0529028	0.451614	0.143054	0.0872984	0.214463	0.202248	0.125077	0.093973	0.348085	0.0670977	0.0837344	0.0996686	0.146653	0.359449	0.363069	0.210392	0.26888	0.284258	0.515715	0.106443	0.739766	30.3978
12560	-320270.9	-320175.3	-95.553	0.933034	0.366595	0.371237	0.532313	0.692656	0.950568	0.69577	0.487484	0.194273	0.15915	0.492009	0.509983	0.328588	0.132557	0.650279	0.656393	0.843151	0.746275	2.01091e-05	0.265131	0.232127	0.261248	0.0549987	0.0233993	0.754816	0.569216	0.498646	0.829662	0.615329	0.966639	0.662174	0.146571	0.0749944	0.0660917	0.0967276	0.0683772	0.1017	0.0034619	0.00530018	0.806843	0.063983	0.0946397	0.630012	0.585095	0.690116	1.36997	0.399713	0.649525	0.122467	0.0769542	0.0966284	0.618902	0.0366341	0.0287136	0.052496	0.0665456	0.368833	0.111718	0.175841	0.145863	0.175192	0.693728	0.142199	0.0275986	0.375969	0.14119	0.204777	0.119437	0.0627462	0.0577419	0.448036	0.144382	0.0720747	0.219071	0.214265	0.132899	0.106574	0.333678	0.0808758	0.0700665	0.0708196	0.153297	0.304691	0.402643	0.199829	0.25	0.318019	0.439567	0.133437	0.953325	30.27857
12570	-320260.8	-320165.4	-95.4947	0.626845	0.340771	0.369716	0.531158	0.682172	0.98024	0.696822	0.523456	0.197523	0.168574	0.4877	0.453697	0.227077	0.103542	0.620841	0.68343	0.769386	0.738315	0.0375387	0.301203	0.251947	0.236623	0.0603197	0.0280196	0.785992	0.517341	0.533655	0.772588	0.672507	1.01864	0.642311	0.136865	0.0808549	0.0753698	0.114322	0.0710133	0.110225	0.00332927	0.0053115	0.775509	0.0609554	0.0860385	0.645535	0.61359	0.631204	1.38167	0.454997	0.700632	0.132462	0.0526185	0.0814913	0.612084	0.0354085	0.0283694	0.0474753	0.0672589	0.390292	0.118188	0.165909	0.116774	0.233693	0.650184	0.155911	0.0256625	0.352006	0.107215	0.206049	0.1173	0.0313898	0.0463214	0.419512	0.188321	0.0738549	0.175196	0.240731	0.128503	0.129204	0.34156	0.0687423	0.0731594	0.0964779	0.14856	0.358871	0.39289	0.199394	0.254333	0.237081	0.470375	0.107833	1.38672	30.27274
12580	-320248	-320154.3	-93.69173	1.54094	0.368404	0.356717	0.522847	0.713809	0.972719	0.655359	0.509546	0.189195	0.173294	0.49483	0.501966	0.221282	0.199848	0.580337	0.671308	0.721021	0.733282	0.0332398	0.285124	0.241441	0.246351	0.0728686	0.0215584	0.733652	0.585741	0.496579	0.77924	0.598866	1.0249	0.651318	0.138319	0.0801332	0.0725201	0.111604	0.0687609	0.112518	0.00231501	0.00885108	0.804939	0.0686106	0.0907908	0.615441	0.57116	0.695587	1.38006	0.467146	0.695228	0.121227	0.0555834	0.0958179	0.606528	0.0348559	0.0261725	0.0475938	0.0623387	0.375658	0.122502	0.169869	0.101673	0.195269	0.692295	0.132703	0.0376464	0.326439	0.149333	0.21726	0.117491	0.0491252	0.020206	0.455746	0.204449	0.118368	0.155657	0.151928	0.130499	0.0987563	0.334672	0.0698755	0.0827675	0.117425	0.124197	0.378208	0.374997	0.189828	0.238568	0.227386	0.548635	0.135249	0.316071	30.09244
12590	-320256.5	-320158.9	-97.62166	1.5418	0.39051	0.373409	0.518015	0.678804	0.967073	0.706319	0.50023	0.177267	0.182265	0.505902	0.496742	0.227195	0.195814	0.637238	0.70739	0.753229	0.761131	0.0270977	0.277282	0.239701	0.23907	0.0726639	0.0161936	0.777284	0.556695	0.451526	0.800546	0.660444	1.01792	0.64882	0.140133	0.0828783	0.0658048	0.114399	0.067326	0.106061	0.000236922	0.00641441	0.834766	0.0788475	0.0798599	0.652067	0.605849	0.660391	1.31074	0.450821	0.693017	0.111119	0.0680535	0.0779036	0.623023	0.0423173	0.0273936	0.0482461	0.0555511	0.399285	0.122264	0.189248	0.113153	0.242742	0.630444	0.16651	0.02278	0.347675	0.16233	0.209831	0.110326	0.0510378	0.0384343	0.494848	0.140901	0.106667	0.164526	0.170768	0.117098	0.110502	0.365884	0.064811	0.0650428	0.113475	0.142798	0.345176	0.388853	0.210975	0.243979	0.237859	0.544322	0.123519	0.418569	30.48543
12600	-320258.9	-320162.1	-96.79062	1.1964	0.390705	0.395422	0.519802	0.700266	0.895597	0.720274	0.552332	0.184655	0.182029	0.48021	0.53672	0.238265	0.168704	0.627199	0.681137	0.789468	0.769432	0.0867484	0.33377	0.238109	0.251215	0.0892753	0.0142554	0.798568	0.567547	0.478313	0.762766	0.666404	1.03257	0.646067	0.142238	0.073168	0.0673455	0.113415	0.0658175	0.10908	0.000714224	0.00860152	0.816841	0.0663074	0.0817948	0.623599	0.574172	0.653978	1.37975	0.478099	0.728315	0.127743	0.0586005	0.0852022	0.60311	0.0343276	0.0278265	0.0507684	0.0531586	0.374253	0.114694	0.173804	0.127907	0.220666	0.624769	0.173819	0.0151804	0.297568	0.134489	0.232519	0.107166	0.0622946	0.0244772	0.473932	0.152036	0.119566	0.170715	0.197329	0.0976606	0.121715	0.332619	0.073719	0.078817	0.0822768	0.15401	0.33413	0.344962	0.179963	0.287339	0.299656	0.499068	0.110582	0.590431	30.40233
12610	-320260.1	-320167	-93.11354	1.07438	0.354961	0.396863	0.540137	0.672048	1.02035	0.659203	0.488442	0.170521	0.182346	0.488573	0.513106	0.201845	0.156653	0.625212	0.672825	0.807097	0.761668	0.000241979	0.347384	0.198636	0.244778	0.0722674	0.0246506	0.771956	0.566153	0.496224	0.770073	0.650832	1.01199	0.623897	0.138705	0.0810501	0.0609564	0.103087	0.0747854	0.104191	0.00173882	0.0064037	0.789516	0.057871	0.107285	0.603012	0.561711	0.681608	1.37487	0.447127	0.730321	0.113984	0.0854041	0.107745	0.619205	0.0400387	0.0249761	0.044491	0.0608792	0.34083	0.128399	0.16509	0.125478	0.220815	0.62793	0.107021	0.0785659	0.28435	0.167709	0.213676	0.101757	0.0921565	0.0540129	0.432287	0.125513	0.0815353	0.16752	0.169413	0.121097	0.0920373	0.381689	0.0753262	0.0803238	0.103457	0.162284	0.348595	0.378849	0.185036	0.270315	0.305741	0.50003	0.103045	0.656449	30.03462
12620	-320249.4	-320156.9	-92.45958	1.22607	0.3708	0.382698	0.522566	0.684256	0.966624	0.724242	0.513296	0.191572	0.178617	0.488207	0.488809	0.252018	0.164033	0.598384	0.660629	0.713823	0.750258	0.00489874	0.277027	0.235585	0.247055	0.0682907	0.0246846	0.734642	0.581811	0.481432	0.782152	0.63374	1.0568	0.664236	0.132328	0.0776338	0.0707204	0.0993873	0.0739662	0.111986	0.00265155	0.00643398	0.826949	0.0680202	0.0836028	0.587056	0.591007	0.68257	1.38642	0.422398	0.737921	0.126314	0.0455136	0.0797102	0.624571	0.0419018	0.0266692	0.0502197	0.0600021	0.347424	0.122053	0.165596	0.148574	0.1867	0.685931	0.117882	0.073264	0.330818	0.116828	0.216057	0.112134	0.0656298	0.0856564	0.387838	0.164275	0.0660159	0.199021	0.147279	0.111606	0.11495	0.330308	0.0643012	0.0986791	0.105337	0.14902	0.346352	0.390507	0.189404	0.258949	0.259414	0.499406	0.111242	0.515567	29.96922
12630	-320262.6	-320167.7	-94.92856	1.19006	0.360517	0.377861	0.565592	0.728022	1.03695	0.679926	0.4796	0.193198	0.172109	0.507373	0.507038	0.179962	0.173743	0.590835	0.716296	0.737573	0.759183	0.0353542	0.294228	0.248876	0.234697	0.0696159	0.0213303	0.757305	0.559775	0.501631	0.733067	0.62843	1.03541	0.676701	0.139048	0.0821263	0.0644955	0.103298	0.0650974	0.108088	0.00215224	0.00726851	0.786809	0.087166	0.0800678	0.637863	0.617486	0.666328	1.28074	0.473904	0.670102	0.133506	0.0679299	0.0965347	0.590969	0.0389691	0.0291724	0.0473385	0.0584145	0.359385	0.126482	0.184983	0.0846397	0.187403	0.714098	0.157185	0.0217344	0.321237	0.141332	0.217612	0.115734	0.0543542	0.118738	0.390221	0.157163	0.0796478	0.18357	0.181373	0.125744	0.0775693	0.364529	0.0584075	0.111847	0.0923416	0.127174	0.335611	0.363945	0.196655	0.252431	0.242555	0.572302	0.145464	0.665528	30.21612
12640	-320258.8	-320164.5	-94.29799	0.937831	0.355765	0.383719	0.529716	0.721381	0.915046	0.670543	0.511228	0.186751	0.164879	0.476925	0.480862	0.220792	0.164659	0.577118	0.702706	0.793273	0.747821	0.0409983	0.320425	0.223558	0.265455	0.082646	0.0192837	0.760254	0.56129	0.513543	0.806117	0.620133	1.03707	0.675147	0.145626	0.0819163	0.0719429	0.111838	0.0762537	0.115168	0.00311804	0.00506399	0.807356	0.0605254	0.0877907	0.619472	0.58573	0.669011	1.35599	0.451192	0.66389	0.109495	0.0715289	0.112331	0.597939	0.0343803	0.0298643	0.0425517	0.0603384	0.360236	0.119425	0.152966	0.0903227	0.248459	0.625655	0.146713	0.0378681	0.356569	0.0888925	0.214182	0.0867339	0.0518738	0.126746	0.370373	0.173389	0.0905013	0.161604	0.188295	0.132474	0.0925416	0.330513	0.0807	0.0720895	0.0992798	0.115277	0.412846	0.370844	0.169817	0.264327	0.256171	0.520121	0.124633	0.98337	30.15307
12650	-320266.2	-320171.1	-95.09907	0.737542	0.338971	0.37025	0.51584	0.667651	1.00401	0.726661	0.515425	0.187328	0.192471	0.485357	0.492421	0.223658	0.143049	0.596067	0.69111	0.76753	0.754971	0.0534541	0.320042	0.247881	0.254109	0.0829425	0.0300802	0.768371	0.600319	0.467933	0.805924	0.629963	1.07412	0.647275	0.149329	0.0842823	0.0643867	0.107232	0.0683369	0.104539	0.00042739	0.00660922	0.805679	0.0836033	0.0858837	0.594226	0.563754	0.691461	1.32987	0.443184	0.691603	0.165143	0.0693485	0.0996953	0.593761	0.0387038	0.0224804	0.0521544	0.0596688	0.346896	0.135123	0.163099	0.101688	0.22212	0.656425	0.174417	0.0129677	0.3264	0.115681	0.205914	0.101096	0.0716632	0.137975	0.375387	0.13787	0.0852675	0.278913	0.228415	0.11045	0.0884692	0.337092	0.076634	0.0881063	0.0950553	0.160179	0.33655	0.331969	0.170574	0.266146	0.244383	0.456364	0.14201	1.08379	30.23317
12660	-320255.3	-320163.7	-91.60357	0.707808	0.394595	0.354593	0.517277	0.693977	0.951199	0.739404	0.499859	0.190504	0.173357	0.488421	0.494273	0.221515	0.171575	0.60773	0.694534	0.761032	0.774701	0.00601686	0.346774	0.236496	0.244323	0.0801852	0.0126875	0.774771	0.582317	0.465409	0.753001	0.623674	0.989681	0.622931	0.148954	0.0767624	0.0714284	0.0969662	0.0701765	0.11746	0.000269544	0.00920242	0.808972	0.0574691	0.091092	0.62655	0.574627	0.688816	1.31572	0.471208	0.688599	0.130993	0.0477643	0.09886	0.605296	0.0352449	0.0232615	0.0507656	0.0542238	0.371249	0.102544	0.165035	0.134689	0.195317	0.667337	0.128895	0.0407898	0.336307	0.147564	0.219696	0.11009	0.0666233	0.108044	0.381066	0.142299	0.0604038	0.187984	0.182555	0.127059	0.0949039	0.340038	0.0706459	0.0843789	0.0986791	0.175216	0.341835	0.358115	0.19367	0.223816	0.248019	0.539319	0.107726	0.99641	29.88362
12670	-320251	-320154.1	-96.92368	0.65053	0.373631	0.36026	0.461393	0.697249	1.0017	0.687315	0.501439	0.172023	0.195884	0.509516	0.491293	0.241387	0.168317	0.583898	0.685015	0.803743	0.770545	0.00997538	0.298542	0.225254	0.242827	0.0784408	0.0328561	0.747235	0.551388	0.46831	0.793738	0.590371	1.02052	0.649088	0.143092	0.0778189	0.0697226	0.102625	0.0750102	0.100217	0.00227438	0.00584766	0.837416	0.0670181	0.0860427	0.635939	0.578341	0.679926	1.38361	0.467052	0.701505	0.126339	0.0714527	0.0942116	0.607107	0.0407017	0.0278513	0.0527732	0.0627695	0.365001	0.126222	0.175172	0.110832	0.222545	0.655663	0.148352	0.0492257	0.369717	0.11793	0.211172	0.108719	0.0570683	0.0877686	0.428508	0.148622	0.103778	0.151213	0.173788	0.153022	0.0855028	0.327791	0.0823349	0.105428	0.0902398	0.164806	0.391125	0.361141	0.216053	0.255256	0.240489	0.465356	0.162261	1.34317	30.41563
12680	-320264.3	-320170.8	-93.50933	0.70288	0.363165	0.366203	0.548195	0.656412	0.988294	0.715036	0.522096	0.217705	0.156731	0.487099	0.459915	0.283234	0.164923	0.542119	0.679501	0.727056	0.746546	0.0381024	0.299395	0.20803	0.234637	0.0541822	0.0261485	0.797473	0.579892	0.485097	0.74877	0.630639	1.04321	0.666621	0.137133	0.0869479	0.0665647	0.104529	0.0666184	0.0924448	0.00423184	0.00677287	0.802127	0.0777669	0.0730968	0.616404	0.578837	0.697051	1.35499	0.415585	0.665591	0.11491	0.085233	0.103223	0.607294	0.0363014	0.0286287	0.0492543	0.0635051	0.338996	0.122673	0.177396	0.106832	0.218467	0.654965	0.12846	0.0381054	0.328558	0.132546	0.217494	0.0959825	0.0699238	0.0436596	0.439794	0.133741	0.100265	0.152784	0.201808	0.158305	0.102709	0.347144	0.0761322	0.0949086	0.0870592	0.106579	0.34712	0.385099	0.206734	0.264677	0.281675	0.464403	0.123603	1.25126	30.0742
12690	-320251	-320156.8	-94.2735	0.929177	0.375548	0.370039	0.53454	0.662947	0.984061	0.71418	0.517023	0.177314	0.175546	0.471781	0.488981	0.211701	0.127134	0.606017	0.68311	0.715025	0.779274	0.118864	0.261233	0.229287	0.248255	0.0830384	0.018273	0.758162	0.520525	0.489806	0.792595	0.626454	1.03252	0.634704	0.148003	0.0841791	0.0756325	0.11197	0.0704599	0.108728	0.00134519	0.00646648	0.771264	0.0569296	0.0875751	0.628728	0.569482	0.661447	1.41603	0.44892	0.684257	0.143861	0.045506	0.0886794	0.623642	0.0379943	0.0313892	0.0547065	0.0570715	0.345246	0.110688	0.171949	0.118515	0.206602	0.664594	0.166363	0.0290537	0.321006	0.159924	0.210814	0.106927	0.0689011	0.0689523	0.420645	0.183845	0.0568214	0.195015	0.229921	0.111227	0.11173	0.359596	0.0533301	0.0622196	0.109305	0.148929	0.357372	0.353762	0.182553	0.252787	0.279155	0.483336	0.123101	0.975046	30.15062
12700	-320255.1	-320160.4	-94.71489	0.68779	0.386498	0.361853	0.542921	0.713256	0.887164	0.731656	0.502378	0.194814	0.169302	0.474359	0.506801	0.286303	0.156244	0.620915	0.682493	0.770455	0.796004	0.00557403	0.31837	0.219085	0.249622	0.0693327	0.0157842	0.789727	0.578857	0.474563	0.782928	0.631296	0.979311	0.646554	0.142376	0.0810635	0.0636288	0.101541	0.0676277	0.117789	0.00105731	0.00699353	0.816456	0.0824038	0.0791668	0.62862	0.593069	0.681382	1.3079	0.440777	0.701993	0.11742	0.0526572	0.0958347	0.60713	0.0359606	0.03125	0.0531687	0.0633736	0.388369	0.111794	0.176964	0.132889	0.229917	0.643611	0.141348	0.0686716	0.352414	0.123413	0.22177	0.114914	0.0692616	0.0403392	0.463448	0.151547	0.0924844	0.204441	0.195672	0.126485	0.115777	0.314455	0.0533867	0.0988711	0.0762497	0.133824	0.355307	0.331397	0.171715	0.2494	0.326629	0.480107	0.130955	1.10408	30.19475
12710	-320265.3	-320169.5	-95.81739	0.706317	0.352583	0.383042	0.528831	0.68754	0.96894	0.729275	0.537894	0.191007	0.174868	0.513685	0.501827	0.172584	0.196144	0.631346	0.682098	0.832351	0.743915	0.0803065	0.308831	0.220798	0.244698	0.0827335	0.01336	0.755557	0.578017	0.502029	0.749174	0.630995	0.978267	0.634917	0.152135	0.0758164	0.0674305	0.106612	0.0649744	0.109459	0.0020087	0.00615778	0.790274	0.0775057	0.0770393	0.626602	0.600847	0.650386	1.37988	0.446132	0.678872	0.133996	0.0644502	0.0877288	0.592793	0.0413787	0.0268228	0.048742	0.0585646	0.351329	0.113415	0.168721	0.133918	0.210562	0.692205	0.159954	0.0859086	0.313244	0.187658	0.229876	0.115624	0.0561297	0.0102826	0.520595	0.146433	0.058281	0.204955	0.179903	0.104239	0.0750859	0.367175	0.0759514	0.0762314	0.10879	0.163586	0.386381	0.417328	0.187851	0.222442	0.219927	0.446208	0.0234535	1.21083	30.305
12720	-320269.3	-320174.2	-95.12848	0.391877	0.3783	0.353903	0.507655	0.691127	0.992947	0.702521	0.528674	0.195465	0.170571	0.488714	0.539255	0.187056	0.196521	0.581285	0.676052	0.721789	0.835354	0.00588713	0.372537	0.21932	0.234033	0.0822268	0.0283791	0.734672	0.553262	0.557463	0.781186	0.655864	1.03776	0.656199	0.137526	0.0837883	0.0695046	0.10638	0.0661303	0.11927	0.00307292	0.00570424	0.778982	0.0596429	0.0965387	0.626535	0.578919	0.695471	1.38281	0.469595	0.702241	0.135161	0.0718266	0.0983716	0.606782	0.0337764	0.0354592	0.0505585	0.0675111	0.362814	0.132291	0.181563	0.118625	0.211444	0.580437	0.159906	0.110773	0.287021	0.148908	0.214969	0.121524	0.0632372	0.000846528	0.51412	0.147322	0.0860629	0.181346	0.172631	0.11855	0.0932945	0.325351	0.0563189	0.0951903	0.116906	0.160577	0.343149	0.408469	0.200017	0.27879	0.203992	0.552835	0.0154543	1.33198	30.23611
12730	-320262.3	-320167.4	-94.86277	0.556671	0.340828	0.355083	0.515438	0.650047	1.0024	0.766785	0.504998	0.192461	0.169559	0.473352	0.522809	0.181453	0.151849	0.576897	0.645206	0.816871	0.736036	0.0645736	0.275368	0.212835	0.263463	0.0802419	0.0182143	0.770061	0.5585	0.46831	0.807496	0.611558	1.06334	0.6681	0.143997	0.0844161	0.074277	0.103658	0.0674571	0.103938	0.00124522	0.00645489	0.831505	0.0720387	0.0921195	0.611995	0.574978	0.680498	1.35231	0.437921	0.680516	0.135788	0.0521124	0.0857303	0.614358	0.0337785	0.0354274	0.0536645	0.0521869	0.349624	0.13277	0.162079	0.123859	0.240771	0.69266	0.159978	0.149627	0.334885	0.143471	0.192414	0.108352	0.0730001	0.149102	0.350294	0.155146	0.108345	0.18393	0.17715	0.124811	0.108818	0.350406	0.0694868	0.095596	0.0920295	0.164285	0.329693	0.381458	0.199589	0.280823	0.285143	0.498493	0.0147859	1.22349	30.20954
12740	-320257.6	-320162.5	-95.09465	0.826091	0.348835	0.374597	0.491472	0.66538	0.948235	0.702222	0.559832	0.18866	0.164262	0.486821	0.516387	0.22111	0.178001	0.615645	0.724544	0.831022	0.792268	0.0199285	0.252663	0.21295	0.230573	0.0860631	0.0218116	0.717104	0.56099	0.521279	0.825899	0.642798	1.0156	0.675185	0.136627	0.0856214	0.0715164	0.103844	0.0767156	0.105566	0.0025513	0.00578099	0.810967	0.0713447	0.0827066	0.634267	0.603103	0.686354	1.40452	0.437363	0.676345	0.139086	0.073095	0.0914767	0.625987	0.0434018	0.0287114	0.0487971	0.0640397	0.357404	0.108903	0.168484	0.131424	0.214454	0.625838	0.116441	0.157853	0.335682	0.132096	0.186254	0.120061	0.0873619	0.155642	0.355166	0.150229	0.0672984	0.212184	0.140764	0.12484	0.0959375	0.349963	0.0784427	0.0846251	0.0888464	0.149828	0.335035	0.365296	0.233452	0.238368	0.259074	0.506944	0.0580288	0.912497	30.23273
12750	-320264.5	-320168.6	-95.88493	0.777775	0.400229	0.357835	0.523929	0.648745	0.944371	0.70733	0.521148	0.198024	0.173104	0.475859	0.533408	0.190267	0.170459	0.598916	0.717286	0.742416	0.797683	0.000113569	0.308163	0.24231	0.241985	0.0755299	0.0238271	0.733446	0.551287	0.539967	0.79714	0.645865	1.01163	0.662538	0.124769	0.0790009	0.0750483	0.113485	0.0759309	0.115251	0.00389466	0.00332209	0.833001	0.069254	0.0840826	0.634517	0.59075	0.677924	1.39879	0.46597	0.69328	0.0898783	0.0790034	0.0782915	0.598907	0.0356026	0.0287321	0.052331	0.0733427	0.342645	0.140705	0.172409	0.126305	0.236901	0.670099	0.145614	0.0442652	0.281128	0.161024	0.202151	0.100558	0.0691661	0.098687	0.362254	0.158067	0.066145	0.188448	0.170812	0.148416	0.0918069	0.353685	0.0870094	0.0691193	0.12773	0.121033	0.323428	0.34685	0.214437	0.246584	0.262677	0.540774	0.15064	1.10324	30.31176
12760	-320260.9	-320166.4	-94.4787	0.317977	0.403592	0.367865	0.518511	0.700539	0.938195	0.727469	0.53372	0.180363	0.176498	0.481895	0.519194	0.22478	0.155369	0.624085	0.667568	0.77457	0.748487	0.000500865	0.290671	0.22268	0.249368	0.0708578	0.024382	0.725157	0.557071	0.488172	0.767746	0.642969	1.01445	0.624279	0.152053	0.084101	0.074145	0.098022	0.0757168	0.109993	0.00201192	0.00691913	0.794219	0.0683515	0.084173	0.643367	0.598347	0.65837	1.36434	0.431985	0.731707	0.121797	0.0596772	0.0985505	0.61812	0.0412552	0.0237495	0.049193	0.0533333	0.328677	0.125771	0.177656	0.134921	0.229848	0.613683	0.152562	0.0431003	0.318266	0.153502	0.185206	0.119244	0.0739952	0.0814768	0.362547	0.173904	0.0865851	0.207235	0.189383	0.155598	0.124423	0.377397	0.0490295	0.0828216	0.0914149	0.136523	0.370171	0.37072	0.192013	0.282269	0.21029	0.57064	0.144619	1.47317	30.17114
12770	-320251.6	-320154.7	-96.87553	0.350087	0.345175	0.372398	0.530532	0.702459	0.984209	0.696053	0.549962	0.175177	0.186725	0.486067	0.504743	0.253249	0.154572	0.607694	0.661913	0.764179	0.741446	0.0537048	0.29966	0.235534	0.254905	0.083691	0.0225186	0.762716	0.581809	0.488642	0.773616	0.653987	1.02611	0.670448	0.143623	0.0866919	0.063065	0.108532	0.0673606	0.100169	0.00399724	0.00459448	0.782027	0.0657232	0.0886048	0.635142	0.580698	0.645997	1.39598	0.476201	0.703035	0.103762	0.0760597	0.106546	0.596151	0.0425941	0.0325809	0.0456457	0.0556202	0.36188	0.1152	0.189578	0.107722	0.217841	0.634597	0.129371	0.0172595	0.28656	0.149765	0.192247	0.121521	0.0507705	0.144182	0.380518	0.138462	0.0959377	0.178432	0.228906	0.113563	0.107455	0.363017	0.0538582	0.0841791	0.106475	0.154393	0.359406	0.385204	0.172247	0.217811	0.282647	0.513296	0.164328	1.6078	30.41082
12780	-320253.3	-320157.9	-95.36028	0.212821	0.359001	0.355997	0.514369	0.687541	1.04575	0.760151	0.503363	0.173184	0.200967	0.454861	0.500256	0.180747	0.166162	0.627846	0.672887	0.752391	0.812536	0.00233584	0.306027	0.22125	0.249906	0.0660986	0.0325963	0.756085	0.581993	0.49086	0.767151	0.648459	1.04019	0.635438	0.144703	0.0852355	0.0697128	0.102339	0.075442	0.107109	0.00311896	0.00545053	0.825472	0.0695226	0.0847944	0.634299	0.610706	0.655813	1.40288	0.439203	0.672265	0.1133	0.0668664	0.0980339	0.623399	0.0420867	0.0336328	0.0503931	0.0601877	0.365664	0.128988	0.172123	0.106788	0.261098	0.658746	0.144761	0.0733672	0.322348	0.153004	0.229533	0.0975959	0.0750233	0.0465398	0.460804	0.143604	0.0678775	0.187827	0.207888	0.0850037	0.0884827	0.330604	0.0576794	0.0816785	0.130921	0.126481	0.372175	0.350975	0.208915	0.257113	0.253845	0.522775	0.0995393	1.53434	30.25929
12790	-320265.7	-320171.2	-94.48848	0.338622	0.317916	0.374632	0.516508	0.708403	1.01021	0.692209	0.4734	0.193635	0.186763	0.496469	0.512967	0.186091	0.144303	0.582865	0.626669	0.803746	0.726449	0.017728	0.314192	0.194185	0.273865	0.0901249	0.018669	0.810368	0.610392	0.491569	0.760312	0.64177	1.0382	0.637385	0.135771	0.0845338	0.0750102	0.10214	0.0766933	0.106985	0.00140267	0.00864279	0.789278	0.0628517	0.0853815	0.616205	0.571872	0.65879	1.43828	0.458083	0.66878	0.116947	0.0725226	0.0906192	0.602736	0.0470202	0.0277684	0.0465793	0.0576139	0.375251	0.11958	0.179885	0.108138	0.206093	0.645087	0.193373	0.00176673	0.310465	0.12751	0.208522	0.116844	0.0654291	0.0242041	0.512423	0.159414	0.0712703	0.173318	0.216895	0.118396	0.0838214	0.327073	0.0809669	0.0807478	0.122283	0.162027	0.390943	0.410453	0.183233	0.252699	0.257073	0.496439	0.136224	1.46114	30.17211
